"PGM_SYS_ACRNM","PGM_SYS_ID","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC","STATE_CODE"
"RCRAINFO","SCR000000331","33.702414","-78.904666","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987566635","35.074896","-81.672596","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987578937","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCR000000307","33.916116","-80.325096","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987598331","33.902684","-81.325232","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD037398120","34.123301","-81.005066","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD981750730","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD003355138","34.498495","-81.616096","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD981479819","34.827535","-82.370059","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD981750730","33.973459","-81.086097","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000787218","34.995076","-81.841301","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000777151","33.943795","-81.398056","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD982145112","32.811076","-79.945978","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000772202","34.674282","-82.218049","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000763276","34.217395","-79.763122","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000767434","33.040359","-80.157843","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000783647","34.861663","-82.023572","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD069317014","33.904995","-80.795149","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD039046560","34.855923","-82.252362","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD982133274","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD047563549","34.783333","-82.321667","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD046507018","32.556111","-80.728056","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SC0000193649","32.755842","-79.967255","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987579943","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCR000006353","33.131289","-80.312035","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000005470","33.978346","-80.959998","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SC0000194027","32.907325","-79.988237","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD131460495","34.216964","-79.797028","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000780395","34.067166","-81.170518","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000780411","33.826698","-78.679733","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000778233","34.586509","-82.816091","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD991278912","34.66326","-82.834626","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD987595881","34.199854","-79.789906","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000786525","34.00236","-81.769577","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD981479876","34.891344","-82.370787","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000000794","33.916778","-81.116722","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD982123580","32.234389","-80.81775","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD990704470","33.780556","-78.980556","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD106262140","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD036059152","33.237535","-81.357902","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD982168734","34.774409","-81.950044","COMMERCIAL VENDOR","ADDRESS MATCHING-OTHER","4500","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SC0000194027","32.906534","-79.986118","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987597325","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD987595261","34.969381","-81.963454","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD082233131","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCR000003574","33.873451","-78.67681","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD981867641","34.049598","-81.107589","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000766949","34.052843","-81.192376","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000784868","34.157598","-81.341171","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000782144","33.51765","-81.845679","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000768176","33.932616","-81.103586","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000771709","33.019847","-80.177584","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD987594348","33.960699","-80.41856","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000005983","34.94446","-81.93443","REGION04","GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF)","10","","WGS84","OTHER FEDERAL AGENCY","SC"
"RCRAINFO","SCD183344399","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD018668392","34.289582","-81.638939","COMMERCIAL VENDOR","ADDRESS MATCHING-OTHER","4500","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD003508884","34.032961","-81.042392","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD003344439","34.523333","-82.495","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD982076929","34.32693","-79.43569","REGION04","ADDRESS MATCHING-HOUSE NUMBER","0","","WGS84","OTHER FEDERAL AGENCY","SC"
"RCRAINFO","SC8170022620","32.958056","-79.936944","RCRAINFO","","","","","","SC"
"RCRAINFO","SCD982146086","34.972113","-81.985466","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCR000768689","33.76148","-78.817029","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD991289695","34.91729","-81.845292","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000780767","32.864339","-79.988253","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SC9180000052","34.195761","-79.796906","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD036194272","33.832673","-81.802144","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000770073","33.869054","-80.38104","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD036252484","33.661609","-80.771548","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000075713","35.096932","-81.231626","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000771147","33.244921","-81.371938","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SC0000056077","34.800782","-82.308934","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SC8170022620","32.981627","-80.030904","COMMERCIAL VENDOR","ADDRESS MATCHING-DIGITIZED","2000","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD078047321","34.97386","-81.98519","REGION04","GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF)","10","","WGS84","OTHER FEDERAL AGENCY","SC"
"RCRAINFO","SCD991279324","34.8525","-80.902222","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD003355138","34.5","-81.616667","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD982154981","33.935179","-81.290917","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987597507","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCR000785998","34.947478","-82.242804","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD982171241","34.929887","-81.888733","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD036277465","34.815938","-82.327898","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD039046560","34.855881","-82.313275","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD987597622","33.254667","-81.360882","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SC0000056093","32.86153","-80.034405","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCR000787838","34.787387","-82.30237","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"RCRAINFO","SCD981854599","33.966363","-81.008877","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD982123762","34.529905","-82.661386","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD980583520","33.90933","-80.361512","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD043386572","33.881401","-81.04205","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCD987585031","34.07386","-81.15591","REGION04","ADDRESS MATCHING-HOUSE NUMBER","0","","WGS84","OTHER FEDERAL AGENCY","SC"
"RCRAINFO","SCD987566635","33.95","-81.05","RCRIS","","","","","REGULATED ENTITY","SC"
"RCRAINFO","SCD981867781","33.239042","-81.361001","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD27","CONTRACTOR","SC"
"RCRAINFO","SCR000004754","34.06784","-80.9537","REGION04","ADDRESS MATCHING-HOUSE NUMBER","0","","WGS84","OTHER FEDERAL AGENCY","SC"
"RCRAINFO","SCR000772954","34.928139","-80.999019","RCRAINFO","GDT-ADDRESS MATCHING (GEOCODING)","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
